item,itemLabel,party,partyLabel,area,areaLabel,startDate,endDate,url,gender,sourceDate,source,psid
Q12612463,LEE JAEMYUNG,,,Q31179607,,2022-06-02,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=a2BEFRMXjkg%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12612463-2e9f2bb6-4d15-ad73-cac2-d0b85a28a710
Q55733385,LEE JANGSUB,,,Q50502405,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=22IUEBubJ24%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q55733385-791E1748-2B03-441F-BE72-72E50B675A04
Q12612642,LEE JONGBAE,,,Q50504406,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=xggmJMvPqUs%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12612642-7A9A4779-2010-424A-9A2E-B9D4B9831FA3
Q93756397,LEE JONGSEONG,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=G69SUp1Nnvo%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93756397-9591EAC8-3C18-4D32-8FDF-BE990AA4B280
Q93756327,LEE JOOHWAN,,,Q31179735,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=Xb8JcilfOHY%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93756327-CCA4EC3D-8E53-4A2C-8DB1-F6FB1FF5B565
Q93756308,LEE JUNGMUN,,,Q50499854,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=x1NQPwXQRNI%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93756308-045BD15A-F302-493A-A40A-2E0E64AD9F51
Q17401410,LEE KAIHO,,,Q50501629,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=Yd5IeFw8pws%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q17401410-C08E7203-F91E-4AB7-B15C-4679B6545010
Q24856357,LEE MANHEE,,,Q50499739,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=LmC%2BHaBXlo4%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24856357-9f8007da-49b9-7cb0-839f-9b53c5a641bc
Q12611365,LEE MYOUNGSU,,,Q50504061,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=CpEfomDiXKc%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12611365-66BDDA23-500D-4E57-9087-3A781C266DD7
Q55733229,LEE SANGHEON,,,Q4986788,"Buk, Ulsan",2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=BiTOFCuelDs%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q55733229-04bcd829-4321-9399-c87e-008015b32571
Q12611638,LEE SANGMIN,,,Q31179330,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=GhF4BKvuc2k%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12611638-8DF5D049-0319-4089-AFE5-32330B9CF214
Q93750733,LEE SOOJIN,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=vcnmUMsHUVw%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93750733-D45BA98C-35F8-4CD6-9B67-655239C89249
Q90920394,LEE SOYOUNG,,,Q50500990,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=ZrVeJs%2BwJck%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q90920394-F01B0174-0B8C-43CD-BF0D-B56CEC9D2A37
Q90406937,LEE SUJIN,,,Q31180228,Dongjak B,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=l%2FLEJTvjljs%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q90406937-51130568-CB44-4F03-835B-1AE3DBFBCEC1
Q93756126,LEE SUNGMAN,,,Q31179621,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=nqM5kH2whsw%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93756126-934E6690-45DB-4CF5-B5CF-B687EC41028E
Q24856359,LEE TAEKYU,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=1sbNGyNgyvI%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24856359-2D7162A6-83F3-46BA-8AA0-000206409B0A
Q91011399,LEE TAHNEY,,,Q50504372,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=r3fmKpJx5sw%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q91011399-F3F8EB56-F4AD-4728-B9F4-65A6D705562B
Q69697180,LEE WONTAEG,,,Q50500904,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=ZPmk2qKRJLI%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q69697180-FD0E376D-5320-4496-810D-3220BE60C8BD
Q16091044,LEE WONWOOK,,,Q50503150,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=UXuZE4dK73c%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16091044-C0302577-DC32-4C85-B516-622368E83DB5
Q24000485,LEE YANGSOO,,,Q93872518,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=MRFgUa8lAmk%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24000485-f34b5955-44f1-51df-5e26-9af6755a2dcd
Q498200,LEE YONG,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=kQKtGrPQwMA%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q498200-A85D2CAB-F6D6-4ED8-9D8F-7176A53DAE4C
Q79904087,LEE YONGBIN,,,Q31179435,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=guBF91WDMQk%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q79904087-856887FE-1EDF-444F-8A74-C4F2E031FEFC
Q24856343,LEE YONGHO,,,Q50499094,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=ZRtwxEPJzqk%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24856343-a1eb63cc-43f9-9e4c-c809-8ab0ee9522f6
Q24000719,LEE YONGSUN,,,Q31180194,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=Wuul1GJb68I%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24000719-32CA74B4-69A8-4A4B-A12C-6B01E367BF28
Q93757340,LEE YONGWOO,,,Q50503763,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=uIPuIsvFVsI%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93757340-1B1A49C9-B51E-43B1-9BB0-3429FBC3EC05
Q12613830,LIM BYUNGHEON,,,Q31179716,,2022-03-10,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=fip3aSHp2MU%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12613830-034ec4ab-4856-7c38-bd4c-4bc7f32da028
Q93757486,LIM HOSEON,,,Q50500333,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=bgR2sZPOo50%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93757486-454B7D88-1E63-4336-BD1E-E2DA3C8E7851
Q24000550,LIM JONGSEONG,,,Q50498987,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=Z6WJf2QDQRk%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24000550-99816d6a-48e6-113a-5099-0820ca7e2c78
Q24000599,LIM LEEJA,,,Q93831705,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=EFH90Qjt98w%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24000599-1b71711c-4f57-698a-f2bc-16073b1ee821
Q2024836,LIM OKYEONG,,,Q50500085,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=Jqi2ZbbohWY%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q2024836-570F34B5-FF18-4B9A-B9E9-15A91F9CDE67
Q31178821,MAENG SUNGKYU,,,Q31179678,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=HxBMSt1O8%2BU%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q31178821-b5754c87-472f-70d8-22e8-bded5289e374
Q81227029,MIN BYOUNGDUG,,,Q50500129,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=O9t5Wp7FzGs%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q81227029-2F1FE437-1A51-4DFA-BE4B-8365090292D7
Q16172538,MIN HONGCHUL,,,Q31179705,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=N5Pwl6rD8MU%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16172538-37182B65-50BB-436A-BEB2-5B4B6129103E
Q16090165,MIN HYUNGBAE,,,Q31179431,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=N9Mx%2FnMlNzI%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16090165-CD9D8176-3B23-429C-81BF-B18E3986F95D
Q81227137,MOON JEONGBOG,,,Q50501046,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=csIXGSp9BB8%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q81227137-45C71FB4-06A1-4B9B-AB47-BF69D2F922B6
Q93754612,MOON JINSEOG,,,Q50499163,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=E3yJYy4kKrE%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93754612-0BA7B252-5173-4CFA-8B52-78787FE4B1C4
Q16187393,NAM INSOON,,,Q31180203,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=0E98rievwXA%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16187393-ddbc6114-42c3-9fa7-02ad-c0b3a113dac5
Q12590416,NOH WOONGRAE,,,Q31180276,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=skbIbq%2FWDPI%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12590416-2306859a-46cb-4c5a-82f3-8c44a6ac6067
Q22974525,OH GIHYOUNG,,,Q31180310,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=4Gdn4O5%2B%2FHE%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q22974525-349E50B0-99E5-4A44-81DC-F5ADC74CD281
Q31178499,OH YEONGHWAN,,,Q50500244,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=NDx66X9yTN4%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q31178499-60A9DF25-CE06-4C3B-B5DB-1633BB6574FF
Q12596659,PARK BEOMKYE,,,Q31179394,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=%2BVJ4N3yV3II%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12596659-C9A78787-156D-429B-9BEB-D30720A38E5A
Q16079899,PARK BYEONGSEUG,,,Q31179430,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=vzhWUjxju4A%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16079899-8a2dd45d-4e4c-b2ea-7687-19d4585bd435
Q24000516,PARK CHANDAE,,,Q31179673,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=i5X2gIS3Y1k%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24000516-c558a6c8-4407-4729-a37a-8d634502c65f
Q16081398,PARK DAECHUL,,,Q31179682,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=IUVTN%2BTbMwk%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16081398-49B0EAE9-5D00-4DF2-93B0-C70014DA74C1
Q93755586,PARK DAESOO,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=GigbeD5RVJA%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93755586-CA3C9C7D-9A6B-43FB-A06F-4483A1BA8F7A
Q16180737,PARK DUKHYUM,,,Q31178536,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=hJ7DniaYGYE%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16180737-FD448DF9-F61F-4A46-BEC0-C0296EAF7455
Q16082619,PARK HONGKEUN,,,Q31180354,Jungnang B,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=4Crvhqicjk8%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16082619-2d2d88a9-4c73-6acd-a567-3841a6b1a869
Q93754984,PARK HYEUNGSOO,,,Q93832201,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=aAn7k1YVqXs%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93754984-DC0988B0-E920-4AC9-B4BC-7FB0BF65EEF1
Q24000528,PARK JAEHO,,,Q31179809,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=L0B37ln%2F%2Be8%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24000528-07ECA4F7-A0E6-456A-B6C4-6E05A9D3A681
Q111843537,PARK JEONGHA,,,Q50500286,,2022-06-02,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=%2BsECV5KbPdY%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q111843537-bb4fae6f-46d9-533c-ebda-3e89303d7ec8
Q24856315,PARK JEUNG,,,Q50503571,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=vycCioxHE8Y%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24856315-f739c3d1-4018-a7ec-6b7f-51f9ce5d6b39
Q16090188,PARK JIN,,,Q31180239,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=wltpCEfcwTo%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16090188-4404ABC3-5F0C-4902-80AE-672FC0187AD9
Q16082227,PARK JUMIN,,,Q31180285,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=3d4%2BEKKW5VY%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16082227-2c578468-4366-2a03-8b6c-b2c225b6b1d2
Q12596512,PARK KWANGON,,,Q50502057,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=yZkGRIz4wFw%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12596512-4bfee19a-4597-59a7-23c9-76fa42b647ab
Q65249530,PARK SANGHYUK,,,Q50502944,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=N0v621Rqzgk%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q65249530-B378BE9E-E056-4CE5-91AA-E15A83D3F5CA
Q28699793,PARK SEONGMIN,,,Q31179309,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=rN4CJnuBTVE%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q28699793-A7CD41C8-8572-4CE5-A41D-F2626F6188F7
Q93755098,PARK SOOYOUNG,,,Q31179803,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=8RCT67VBYwE%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93755098-D5C63CD6-EA11-4A79-AD2E-4B8E6A3421D6
Q69697066,PARK SUNGJOON,,,Q31180356,Jung–Seongdong B,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=7Lqzcz9Az6I%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q69697066-018ABD21-079D-4A2F-9320-60F603F78B19
Q24000498,PARK SUNGJOONG,,,Q31180248,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=upMGWdpxIAo%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24000498-e0d23b3f-4732-91ca-4882-bc77806f73d5
Q16175169,PARK WANJOO,,,Q50503518,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=6NBifL8EMEE%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16175169-CA1EE3F4-17EA-4150-BA44-CF06CA9FECB9
Q16175227,PARK YONGJIN,,,Q31180334,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=Fwx2B8zRw5U%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16175227-dedbad42-47e1-47b8-1c7f-c5a9c5b4ae2f
Q69696429,PARK YOUNGSOON,,,Q31179329,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=FHqHknW3%2FhU%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q69696429-34E40403-B4EE-4E1A-BD87-37405ACE1B73
Q112079346,RHO YONGHO,,,Q50506172,PR assembly constituency in South Korea,2022-05-23,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=WvHake7msWs%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q112079346-497ab5f6-465e-c749-37dd-9a43705b2887
Q92011646,RYU HOJEONG,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=r%2BPrvVx2ml8%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q92011646-07D53396-2E10-46E3-87E7-CB4042FBBFFB
Q93755434,SEO DONGYONG,,,Q93820968,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=eK0wgqM6BOg%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93755434-97E1DA9A-5547-4006-A7A9-3FDB68329C97
Q93755187,SEO ILJUN,,,Q31179702,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=coVRsj2iPxc%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93755187-FB3AA153-E0F6-48CD-A02D-61B1AC502990
Q55730831,SEO SAMSEOK,,,Q50501112,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=DObXmgMprAA%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q55730831-c791fb9f-4c0d-9bd4-f966-617f519f72a9
Q12601044,SEO YOUNGKYO,,,Q31180272,Jungnang A,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=gWxLKlg%2BIV0%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12601044-4beda2c5-4def-caa6-e28a-00562f47e727
Q85980567,SEO YOUNGSEOK,,,Q93836749,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=g4eMxHk216w%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q85980567-630CEFE7-7C26-418D-AFEE-635D6465C98F
Q19940257,SHIN DONGKUN,,,Q31179649,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=l4mHrVTbzeQ%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q19940257-96547968-4a04-fe2d-e4fe-40c4ac872582
Q61126106,SHIN HYUNYOUNG,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=G7qWGqxYXVQ%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q61126106-3E6AC2F9-A38D-465C-8EB4-259D4B050B1A
Q17487316,SHIN JEONGHOON,,,Q50503370,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=prQXqBaY9JQ%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q17487316-2a213757-4899-cda6-3ed3-3e2b8968aa2e
Q16090253,SHIN WONSIK,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=8EA0Afv0Rtg%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16090253-5F83ED4B-C16B-4353-B020-F3EA954DFDD9
Q93754675,SHIN YEONGDAE,,,Q50502354,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=HdRUOv%2BJFlI%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93754675-F1CD3C1B-56EC-48C7-B2CE-0B5F891E4D84
Q11255427,SIM SANGJEUNG,,,Q50242265,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=tCokruw2kVY%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q11255427-03a42500-41a6-b09e-0efb-3dfbe5f3f08f
Q55737329,SO BYUNGCHUL,,,Q93818418,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=T8V8YPWZJlI%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q55737329-6EF5CCE6-25B1-4D5B-9154-8C94D7A7F82C
Q24000553,SO BYUNGHOON,,,Q50502782,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=H%2F96ZhprtD4%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24000553-525fa068-484b-2dc8-d6a1-4d0d5df21a0d
Q31178630,SONG EONSEOG,,,Q31179128,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=A5YR4OTfgwk%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q31178630-90a5c11a-4fb5-f68d-15cd-684423269f0e
Q55731119,SONG GABSEOK,,,Q31179457,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=QKcfH%2FbN9nI%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q55731119-f5bbd28e-4a52-1337-2c6d-715a871c6c85
Q93071935,SONG JAEHO,,,Q31178892,Jeju A,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=86joG6BcOPw%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93071935-4C177A70-BD90-4449-A73F-8DC72875812B
Q24000579,SONG KI HUN,,,Q50502150,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=s68GDKqRayU%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24000579-42464eb6-4691-eaa6-c628-152beff28e6e
Q24000760,SONG OKJOO,,,Q50502538,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=7Lv378o7FLI%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24000760-e9ad7873-4b50-8df7-24db-c10fcb493e3c
Q24000531,SONG SEOGJUN,,,Q50501656,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=Fo01h%2B2KoKw%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24000531-e6b886be-4bcf-3339-eef9-3a4746b69c62
Q93752810,SUH BUMSOO,,,Q31179314,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=pCX7b8GWq%2FU%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93752810-C2961EA8-146C-477B-90A7-439BE8E90218
Q16083277,SUH BYUNGSOO,,,Q31179799,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=JaOfdD60sTI%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16083277-383FCDB9-FE8F-43A1-B387-0426CFEBC97F
Q93755633,SUH JUNGSOOK,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=Bkv9eUOqo24%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93755633-EBD59B84-0209-49C4-9C93-D576EE5190B0
Q12601823,SUL HOON,,,Q93836669,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=AX48iGj6Bhc%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12601823-F99CDC0D-60D0-4063-AE16-05D0C05E797F
Q24000580,SUNG ILJONG,,,Q50499380,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=Dm8Xmphm380%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24000580-6617e4e7-4e2e-b7ef-a3d8-917a25381af1
Q26299233,TAE YONGHO,,,Q31180250,Gangnam A,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=m%2BzQPrQwR%2Fw%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q26299233-346F05F6-FA2E-4CEB-AF78-7EA7EF289CF3
